date,tag,count
2012-10-27,sql,10
2012-10-27,jquery,37
2012-10-27,mysql,30
2012-10-27,c#,41
2012-10-27,ios,33
2012-10-27,android,68
2012-10-27,php,85
2012-10-27,python,44
2012-10-27,c++,38
2012-10-28,css,15
2012-10-28,jquery,65
2012-10-28,c++,35
2012-10-28,asp.net,11
2012-10-28,sql,22
2012-10-28,html,14
2012-10-28,android,52
2012-10-28,ios,28
2012-10-28,java,70
2012-10-28,mysql,33
2012-10-28,javascript,72
2012-10-28,php,65
2012-10-28,c,26
2012-10-28,python,18
2012-10-28,c#,47
2012-10-29,sql,47
2012-10-29,html,76
2012-10-29,java,105
2012-10-29,php,109
2012-10-29,c#,104
2012-10-29,android,85
2012-10-29,c++,65
2012-10-29,javascript,162
2012-10-29,jquery,104
2012-10-29,css,61
2012-10-29,ios,80
2012-10-29,mysql,62
2012-10-29,python,54
2012-10-29,c,40
2012-10-29,asp.net,40
2012-10-30,html,66
2012-10-30,c#,119
2012-10-30,android,126
2012-10-30,c,42
2012-10-30,ios,58
2012-10-30,javascript,133
2012-10-30,python,85
2012-10-30,jquery,108
2012-10-30,asp.net,38
2012-10-30,c++,58
2012-10-30,php,118
2012-10-30,css,45
2012-10-30,mysql,61
2012-10-30,java,165
2012-10-30,sql,60
2012-10-31,css,63
2012-10-31,c#,130
2012-10-31,mysql,55
2012-10-31,android,97
2012-10-31,c,39
2012-10-31,asp.net,40
2012-10-31,sql,48
2012-10-31,ios,58
2012-10-31,php,113
2012-10-31,html,73
2012-10-31,java,133
2012-10-31,javascript,155
2012-10-31,c++,55
2012-10-31,python,63
2012-10-31,jquery,145
2012-11-01,php,141
2012-11-01,android,92
2012-11-01,html,60
2012-11-01,c#,142
2012-11-01,c,30
2012-11-01,asp.net,30
2012-11-01,sql,42
2012-11-01,c++,54
2012-11-01,ios,47
2012-11-01,java,160
2012-11-01,javascript,130
2012-11-01,python,51
2012-11-01,jquery,104
2012-11-01,mysql,58
2012-11-01,css,48
2012-11-02,c#,116
2012-11-02,c++,40
2012-11-02,mysql,59
2012-11-02,html,67
2012-11-02,c,12
2012-11-02,java,132
2012-11-02,javascript,120
2012-11-02,css,33
2012-11-02,ios,77
2012-11-02,sql,51
2012-11-02,asp.net,40
2012-11-02,android,86
2012-11-02,php,128
2012-11-02,jquery,123
2012-11-02,python,54
2012-11-03,php,60
2012-11-03,javascript,54
2012-11-03,c++,56
2012-11-03,python,41
2012-11-03,sql,17
2012-11-03,android,47
2012-11-03,jquery,53
2012-11-03,ios,49
2012-11-03,java,73
2012-11-03,html,17
2012-11-03,css,22
2012-11-03,asp.net,11
2012-11-03,mysql,40
2012-11-03,c,27
2012-11-03,c#,55
2012-11-04,sql,14
2012-11-04,asp.net,9
2012-11-04,c++,53
2012-11-04,javascript,64
2012-11-04,php,70
2012-11-04,jquery,47
2012-11-04,python,41
2012-11-04,java,83
2012-11-04,ios,36
2012-11-04,html,49
2012-11-04,c#,65
2012-11-04,mysql,25
2012-11-04,css,28
2012-11-04,android,54
2012-11-04,c,12
2012-11-05,javascript,156
2012-11-05,css,46
2012-11-05,ios,98
2012-11-05,jquery,94
2012-11-05,c#,131
2012-11-05,java,128
2012-11-05,php,146
2012-11-05,c++,85
2012-11-05,asp.net,32
2012-11-05,html,56
2012-11-05,android,92
2012-11-05,python,74
2012-11-05,c,29
2012-11-05,sql,75
2012-11-05,mysql,53
2012-11-06,jquery,102
2012-11-06,php,122
2012-11-06,android,95
2012-11-06,html,56
2012-11-06,c,50
2012-11-06,asp.net,49
2012-11-06,mysql,62
2012-11-06,javascript,121
2012-11-06,css,47
2012-11-06,ios,49
2012-11-06,c#,161
2012-11-06,java,144
2012-11-06,python,60
2012-11-06,sql,51
2012-11-06,c++,53
2012-11-07,php,114
2012-11-07,ios,62
2012-11-07,javascript,153
2012-11-07,asp.net,38
2012-11-07,html,72
2012-11-07,android,92
2012-11-07,python,48
2012-11-07,c#,107
2012-11-07,sql,55
2012-11-07,c,20
2012-11-07,css,44
2012-11-07,jquery,103
2012-11-07,c++,41
2012-11-07,mysql,56
2012-11-07,java,171
2012-11-08,c#,138
2012-11-08,php,133
2012-11-08,android,130
2012-11-08,sql,60
2012-11-08,asp.net,48
2012-11-08,html,75
2012-11-08,ios,86
2012-11-08,c++,81
2012-11-08,java,153
2012-11-08,javascript,180
2012-11-08,c,43
2012-11-08,python,88
2012-11-08,jquery,155
2012-11-08,css,71
2012-11-08,mysql,63
2012-11-09,html,69
2012-11-09,ios,88
2012-11-09,jquery,68
2012-11-09,css,44
2012-11-09,asp.net,37
2012-11-09,sql,47
2012-11-09,python,89
2012-11-09,c++,77
2012-11-09,java,154
2012-11-09,javascript,113
2012-11-09,c,26
2012-11-09,mysql,42
2012-11-09,c#,131
2012-11-09,android,109
2012-11-09,php,95
2012-11-10,javascript,65
2012-11-10,php,78
2012-11-10,mysql,22
2012-11-10,c,25
2012-11-10,html,39
2012-11-10,asp.net,6
2012-11-10,jquery,52
2012-11-10,css,39
2012-11-10,python,37
2012-11-10,android,53
2012-11-10,c++,46
2012-11-10,java,84
2012-11-10,ios,51
2012-11-10,c#,65
2012-11-10,sql,13
2012-11-11,javascript,69
2012-11-11,python,32
2012-11-11,c#,63
2012-11-11,jquery,56
2012-11-11,c++,48
2012-11-11,java,78
2012-11-11,asp.net,24
2012-11-11,c,23
2012-11-11,android,62
2012-11-11,php,75
2012-11-11,ios,43
2012-11-11,mysql,27
2012-11-11,css,20
2012-11-11,html,22
2012-11-11,sql,13
2012-11-12,ios,68
2012-11-12,css,49
2012-11-12,jquery,93
2012-11-12,java,113
2012-11-12,html,66
2012-11-12,javascript,141
2012-11-12,android,63
2012-11-12,c++,60
2012-11-12,php,88
2012-11-12,mysql,52
2012-11-12,c,35
2012-11-12,python,75
2012-11-12,sql,67
2012-11-12,c#,124
2012-11-12,asp.net,61
2012-11-13,python,71
2012-11-13,mysql,39
2012-11-13,android,88
2012-11-13,c,21
2012-11-13,asp.net,38
2012-11-13,jquery,139
2012-11-13,html,92
2012-11-13,css,77
2012-11-13,ios,71
2012-11-13,sql,50
2012-11-13,c++,56
2012-11-13,javascript,136
2012-11-13,php,140
2012-11-13,java,142
2012-11-13,c#,134
2012-11-14,c++,54
2012-11-14,css,49
2012-11-14,html,54
2012-11-14,android,87
2012-11-14,jquery,120
2012-11-14,c,26
2012-11-14,ios,69
2012-11-14,asp.net,33
2012-11-14,mysql,52
2012-11-14,c#,118
2012-11-14,java,151
2012-11-14,python,69
2012-11-14,sql,52
2012-11-14,php,158
2012-11-14,javascript,141
2012-11-15,c++,83
2012-11-15,javascript,105
2012-11-15,c#,155
2012-11-15,jquery,101
2012-11-15,android,132
2012-11-15,c,27
2012-11-15,mysql,73
2012-11-15,php,126
2012-11-15,ios,47
2012-11-15,html,77
2012-11-15,java,147
2012-11-15,css,56
2012-11-15,sql,49
2012-11-15,python,48
2012-11-15,asp.net,37
2012-11-16,c,42
2012-11-16,javascript,132
2012-11-16,mysql,58
2012-11-16,ios,51
2012-11-16,c#,134
2012-11-16,html,50
2012-11-16,jquery,135
2012-11-16,c++,74
2012-11-16,java,129
2012-11-16,php,130
2012-11-16,css,61
2012-11-16,asp.net,38
2012-11-16,sql,37
2012-11-16,python,64
2012-11-16,android,82
2012-11-17,c#,71
2012-11-17,sql,23
2012-11-17,c++,40
2012-11-17,java,78
2012-11-17,jquery,52
2012-11-17,javascript,50
2012-11-17,css,22
2012-11-17,android,43
2012-11-17,asp.net,7
2012-11-17,mysql,20
2012-11-17,python,50
2012-11-17,html,26
2012-11-17,c,32
2012-11-17,php,66
2012-11-17,ios,45
2012-11-18,css,19
2012-11-18,php,63
2012-11-18,sql,16
2012-11-18,android,71
2012-11-18,c++,48
2012-11-18,ios,27
2012-11-18,java,110
2012-11-18,jquery,69
2012-11-18,c,31
2012-11-18,asp.net,14
2012-11-18,html,41
2012-11-18,mysql,18
2012-11-18,c#,68
2012-11-18,javascript,83
2012-11-18,python,50
2012-11-19,python,52
2012-11-19,mysql,39
2012-11-19,ios,59
2012-11-19,javascript,130
2012-11-19,css,19
2012-11-19,html,76
2012-11-19,php,143
2012-11-19,sql,49
2012-11-19,c++,82
2012-11-19,jquery,112
2012-11-19,c,20
2012-11-19,java,150
2012-11-19,asp.net,34
2012-11-19,c#,142
2012-11-19,android,126
2012-11-20,asp.net,43
2012-11-20,java,160
2012-11-20,sql,64
2012-11-20,android,116
2012-11-20,php,124
2012-11-20,jquery,94
2012-11-20,c++,67
2012-11-20,css,60
2012-11-20,mysql,66
2012-11-20,c#,105
2012-11-20,html,84
2012-11-20,javascript,148
2012-11-20,ios,47
2012-11-20,c,42
2012-11-20,python,52
2012-11-21,css,44
2012-11-21,asp.net,31
2012-11-21,jquery,117
2012-11-21,sql,39
2012-11-21,javascript,144
2012-11-21,php,138
2012-11-21,c,29
2012-11-21,c++,42
2012-11-21,ios,72
2012-11-21,c#,127
2012-11-21,python,80
2012-11-21,java,178
2012-11-21,android,109
2012-11-21,mysql,66
2012-11-21,html,42
2012-11-22,python,56
2012-11-22,c++,86
2012-11-22,c#,145
2012-11-22,php,122
2012-11-22,javascript,142
2012-11-22,java,177
2012-11-22,ios,47
2012-11-22,mysql,50
2012-11-22,asp.net,45
2012-11-22,html,74
2012-11-22,sql,28
2012-11-22,css,59
2012-11-22,android,97
2012-11-22,jquery,110
2012-11-22,c,49
2012-11-23,c++,50
2012-11-23,python,68
2012-11-23,jquery,134
2012-11-23,c,32
2012-11-23,mysql,44
2012-11-23,html,73
2012-11-23,java,138
2012-11-23,php,87
2012-11-23,c#,101
2012-11-23,android,82
2012-11-23,asp.net,9
2012-11-23,javascript,132
2012-11-23,ios,59
2012-11-23,css,52
2012-11-23,sql,24
2012-11-24,php,97
2012-11-24,c#,47
2012-11-24,css,35
2012-11-24,javascript,73
2012-11-24,asp.net,13
2012-11-24,mysql,47
2012-11-24,c++,47
2012-11-24,python,30
2012-11-24,c,33
2012-11-24,java,60
2012-11-24,jquery,46
2012-11-24,html,52
2012-11-24,sql,6
2012-11-24,android,60
2012-11-24,ios,37
2012-11-25,python,23
2012-11-25,jquery,49
2012-11-25,c,25
2012-11-25,html,31
2012-11-25,asp.net,13
2012-11-25,c#,47
2012-11-25,javascript,81
2012-11-25,android,50
2012-11-25,css,19
2012-11-25,mysql,26
2012-11-25,php,71
2012-11-25,c++,54
2012-11-25,java,82
2012-11-25,ios,43
2012-11-25,sql,25
2012-11-26,c#,154
2012-11-26,jquery,129
2012-11-26,android,84
2012-11-26,php,135
2012-11-26,python,44
2012-11-26,c,28
2012-11-26,asp.net,26
2012-11-26,c++,76
2012-11-26,sql,22
2012-11-26,html,79
2012-11-26,java,148
2012-11-26,ios,62
2012-11-26,mysql,71
2012-11-26,javascript,150
2012-11-26,css,63
2012-11-27,css,41
2012-11-27,ios,70
2012-11-27,sql,73
2012-11-27,jquery,108
2012-11-27,c++,84
2012-11-27,python,64
2012-11-27,javascript,138
2012-11-27,php,188
2012-11-27,java,152
2012-11-27,mysql,95
2012-11-27,c#,162
2012-11-27,html,49
2012-11-27,android,100
2012-11-27,asp.net,39
2012-11-27,c,21
2012-11-28,c#,106
2012-11-28,mysql,58
2012-11-28,ios,87
2012-11-28,c++,70
2012-11-28,sql,60
2012-11-28,php,153
2012-11-28,html,71
2012-11-28,android,125
2012-11-28,javascript,161
2012-11-28,c,41
2012-11-28,java,145
2012-11-28,python,57
2012-11-28,jquery,118
2012-11-28,asp.net,58
2012-11-28,css,44
2012-11-29,python,77
2012-11-29,jquery,119
2012-11-29,c,19
2012-11-29,html,113
2012-11-29,android,120
2012-11-29,sql,43
2012-11-29,c++,78
2012-11-29,java,152
2012-11-29,mysql,67
2012-11-29,css,53
2012-11-29,php,129
2012-11-29,ios,73
2012-11-29,c#,141
2012-11-29,asp.net,42
2012-11-29,javascript,162
2012-11-30,ios,42
2012-11-30,php,136
2012-11-30,mysql,49
2012-11-30,python,79
2012-11-30,c#,117
2012-11-30,jquery,135
2012-11-30,android,119
2012-11-30,c++,49
2012-11-30,javascript,143
2012-11-30,sql,43
2012-11-30,asp.net,39
2012-11-30,html,74
2012-11-30,c,45
2012-11-30,css,74
2012-11-30,java,162
2012-12-01,c,20
2012-12-01,php,67
2012-12-01,sql,15
2012-12-01,c#,61
2012-12-01,android,49
2012-12-01,python,38
2012-12-01,html,38
2012-12-01,javascript,66
2012-12-01,mysql,25
2012-12-01,css,14
2012-12-01,c++,37
2012-12-01,ios,40
2012-12-01,jquery,60
2012-12-01,asp.net,10
2012-12-01,java,47
2012-12-02,javascript,57
2012-12-02,android,64
2012-12-02,java,101
2012-12-02,c#,76
2012-12-02,ios,29
2012-12-02,asp.net,19
2012-12-02,php,77
2012-12-02,c++,49
2012-12-02,jquery,37
2012-12-02,mysql,25
2012-12-02,python,46
2012-12-02,c,14
2012-12-02,sql,14
2012-12-02,html,43
2012-12-02,css,29
2012-12-03,ios,52
2012-12-03,asp.net,37
2012-12-03,mysql,64
2012-12-03,c#,163
2012-12-03,c,34
2012-12-03,html,56
2012-12-03,css,34
2012-12-03,android,142
2012-12-03,php,115
2012-12-03,python,65
2012-12-03,c++,61
2012-12-03,sql,61
2012-12-03,javascript,131
2012-12-03,jquery,91
2012-12-03,java,134
2012-12-04,javascript,131
2012-12-04,c,41
2012-12-04,asp.net,48
2012-12-04,android,131
2012-12-04,php,138
2012-12-04,java,162
2012-12-04,python,72
2012-12-04,sql,42
2012-12-04,c++,67
2012-12-04,jquery,98
2012-12-04,c#,145
2012-12-04,mysql,59
2012-12-04,html,66
2012-12-04,css,46
2012-12-04,ios,57
2012-12-05,c#,195
2012-12-05,c++,77
2012-12-05,css,55
2012-12-05,jquery,101
2012-12-05,mysql,55
2012-12-05,c,14
2012-12-05,asp.net,56
2012-12-05,python,54
2012-12-05,sql,35
2012-12-05,java,189
2012-12-05,php,147
2012-12-05,html,80
2012-12-05,android,142
2012-12-05,ios,59
2012-12-05,javascript,131
2012-12-06,css,68
2012-12-06,python,48
2012-12-06,c++,79
2012-12-06,php,111
2012-12-06,javascript,134
2012-12-06,sql,62
2012-12-06,html,58
2012-12-06,java,162
2012-12-06,asp.net,30
2012-12-06,android,134
2012-12-06,c,36
2012-12-06,mysql,62
2012-12-06,ios,71
2012-12-06,jquery,102
2012-12-06,c#,140
2012-12-07,c#,146
2012-12-07,ios,80
2012-12-07,css,52
2012-12-07,php,119
2012-12-07,jquery,135
2012-12-07,java,150
2012-12-07,android,133
2012-12-07,asp.net,48
2012-12-07,sql,62
2012-12-07,html,88
2012-12-07,javascript,159
2012-12-07,c++,38
2012-12-07,mysql,53
2012-12-07,python,69
2012-12-07,c,18
2012-12-08,android,58
2012-12-08,python,16
2012-12-08,c,25
2012-12-08,javascript,65
2012-12-08,mysql,32
2012-12-08,jquery,69
2012-12-08,css,33
2012-12-08,sql,25
2012-12-08,html,45
2012-12-08,c++,41
2012-12-08,ios,30
2012-12-08,java,119
2012-12-08,c#,70
2012-12-08,php,70
2012-12-08,asp.net,13
2012-12-09,javascript,99
2012-12-09,python,55
2012-12-09,css,24
2012-12-09,jquery,67
2012-12-09,asp.net,13
2012-12-09,android,67
2012-12-09,c,22
2012-12-09,java,121
2012-12-09,c#,56
2012-12-09,html,49
2012-12-09,c++,40
2012-12-09,mysql,40
2012-12-09,php,113
2012-12-09,ios,24
2012-12-09,sql,37
2012-12-10,css,30
2012-12-10,asp.net,39
2012-12-10,java,137
2012-12-10,sql,51
2012-12-10,html,61
2012-12-10,javascript,147
2012-12-10,c,28
2012-12-10,c#,131
2012-12-10,mysql,37
2012-12-10,python,90
2012-12-10,android,125
2012-12-10,jquery,104
2012-12-10,c++,73
2012-12-10,php,120
2012-12-10,ios,48
2012-12-11,c#,127
2012-12-11,html,60
2012-12-11,javascript,145
2012-12-11,sql,61
2012-12-11,css,53
2012-12-11,c,26
2012-12-11,c++,91
2012-12-11,ios,82
2012-12-11,mysql,77
2012-12-11,android,105
2012-12-11,python,69
2012-12-11,php,133
2012-12-11,jquery,113
2012-12-11,asp.net,47
2012-12-11,java,139
2012-12-12,css,59
2012-12-12,jquery,127
2012-12-12,javascript,144
2012-12-12,html,81
2012-12-12,java,179
2012-12-12,c,30
2012-12-12,c++,73
2012-12-12,sql,30
2012-12-12,android,127
2012-12-12,php,142
2012-12-12,python,70
2012-12-12,ios,73
2012-12-12,mysql,66
2012-12-12,c#,144
2012-12-12,asp.net,40
2012-12-13,python,54
2012-12-13,c,42
2012-12-13,jquery,141
2012-12-13,php,119
2012-12-13,html,103
2012-12-13,mysql,59
2012-12-13,sql,62
2012-12-13,java,111
2012-12-13,javascript,171
2012-12-13,ios,67
2012-12-13,css,62
2012-12-13,android,151
2012-12-13,asp.net,57
2012-12-13,c#,158
2012-12-13,c++,98
2012-12-14,asp.net,41
2012-12-14,java,136
2012-12-14,sql,29
2012-12-14,python,50
2012-12-14,c#,109
2012-12-14,javascript,87
2012-12-14,c++,58
2012-12-14,php,185
2012-12-14,css,48
2012-12-14,ios,81
2012-12-14,html,76
2012-12-14,c,41
2012-12-14,jquery,91
2012-12-14,android,111
2012-12-14,mysql,86
2012-12-15,sql,17
2012-12-15,css,15
2012-12-15,mysql,21
2012-12-15,html,26
2012-12-15,ios,16
2012-12-15,python,34
2012-12-15,c++,61
2012-12-15,c,38
2012-12-15,java,72
2012-12-15,javascript,69
2012-12-15,php,65
2012-12-15,android,56
2012-12-15,jquery,35
2012-12-15,c#,61
2012-12-15,asp.net,8
2012-12-16,c++,44
2012-12-16,asp.net,15
2012-12-16,html,32
2012-12-16,android,45
2012-12-16,jquery,47
2012-12-16,java,62
2012-12-16,sql,15
2012-12-16,javascript,56
2012-12-16,ios,20
2012-12-16,python,46
2012-12-16,c,19
2012-12-16,css,36
2012-12-16,mysql,42
2012-12-16,c#,64
2012-12-16,php,89
2012-12-17,c#,100
2012-12-17,javascript,114
2012-12-17,html,57
2012-12-17,jquery,107
2012-12-17,php,124
2012-12-17,c,46
2012-12-17,python,66
2012-12-17,sql,54
2012-12-17,css,33
2012-12-17,ios,58
2012-12-17,c++,93
2012-12-17,android,146
2012-12-17,asp.net,38
2012-12-17,java,142
2012-12-17,mysql,52
2012-12-18,c++,72
2012-12-18,android,126
2012-12-18,python,57
2012-12-18,mysql,76
2012-12-18,c,22
2012-12-18,asp.net,57
2012-12-18,c#,172
2012-12-18,html,76
2012-12-18,jquery,104
2012-12-18,sql,52
2012-12-18,java,144
2012-12-18,ios,79
2012-12-18,javascript,147
2012-12-18,php,117
2012-12-18,css,55
2012-12-19,mysql,41
2012-12-19,php,102
2012-12-19,sql,41
2012-12-19,android,143
2012-12-19,html,102
2012-12-19,ios,62
2012-12-19,jquery,149
2012-12-19,asp.net,56
2012-12-19,c++,91
2012-12-19,css,80
2012-12-19,java,155
2012-12-19,c,37
2012-12-19,javascript,180
2012-12-19,python,65
2012-12-19,c#,151
2012-12-20,asp.net,29
2012-12-20,mysql,59
2012-12-20,android,150
2012-12-20,javascript,156
2012-12-20,html,66
2012-12-20,python,70
2012-12-20,c++,60
2012-12-20,java,159
2012-12-20,ios,73
2012-12-20,sql,55
2012-12-20,c,33
2012-12-20,jquery,112
2012-12-20,css,45
2012-12-20,php,137
2012-12-20,c#,149
2012-12-21,sql,37
2012-12-21,jquery,94
2012-12-21,android,85
2012-12-21,javascript,129
2012-12-21,c,30
2012-12-21,java,139
2012-12-21,python,33
2012-12-21,php,94
2012-12-21,asp.net,30
2012-12-21,c#,107
2012-12-21,mysql,43
2012-12-21,css,59
2012-12-21,html,70
2012-12-21,ios,69
2012-12-21,c++,61
2012-12-22,css,25
2012-12-22,android,45
2012-12-22,ios,20
2012-12-22,sql,23
2012-12-22,java,52
2012-12-22,php,73
2012-12-22,python,37
2012-12-22,mysql,26
2012-12-22,html,50
2012-12-22,javascript,88
2012-12-22,asp.net,8
2012-12-22,jquery,60
2012-12-22,c++,49
2012-12-22,c#,49
2012-12-22,c,14
2012-12-23,javascript,60
2012-12-23,c++,54
2012-12-23,java,66
2012-12-23,php,43
2012-12-23,c#,57
2012-12-23,html,38
2012-12-23,jquery,69
2012-12-23,c,23
2012-12-23,android,64
2012-12-23,sql,12
2012-12-23,ios,23
2012-12-23,asp.net,12
2012-12-23,css,32
2012-12-23,python,35
2012-12-23,mysql,13
2012-12-24,css,36
2012-12-24,c,35
2012-12-24,asp.net,25
2012-12-24,c#,99
2012-12-24,html,45
2012-12-24,jquery,58
2012-12-24,mysql,29
2012-12-24,ios,48
2012-12-24,android,96
2012-12-24,sql,18
2012-12-24,c++,75
2012-12-24,javascript,80
2012-12-24,python,29
2012-12-24,java,63
2012-12-24,php,71
2012-12-25,javascript,64
2012-12-25,c++,28
2012-12-25,c,20
2012-12-25,c#,58
2012-12-25,html,54
2012-12-25,jquery,61
2012-12-25,sql,11
2012-12-25,css,35
2012-12-25,android,49
2012-12-25,asp.net,16
2012-12-25,python,16
2012-12-25,java,58
2012-12-25,ios,34
2012-12-25,php,50
2012-12-25,mysql,23
2012-12-26,html,68
2012-12-26,c++,78
2012-12-26,php,115
2012-12-26,ios,60
2012-12-26,c#,94
2012-12-26,jquery,75
2012-12-26,android,87
2012-12-26,mysql,22
2012-12-26,javascript,85
2012-12-26,css,43
2012-12-26,java,122
2012-12-26,c,17
2012-12-26,sql,50
2012-12-26,python,49
2012-12-26,asp.net,30
2012-12-27,mysql,46
2012-12-27,java,99
2012-12-27,c#,57
2012-12-27,asp.net,43
2012-12-27,python,39
2012-12-27,sql,17
2012-12-27,ios,54
2012-12-27,jquery,123
2012-12-27,javascript,123
2012-12-27,android,137
2012-12-27,c++,48
2012-12-27,css,77
2012-12-27,php,133
2012-12-27,html,66
2012-12-27,c,26
2012-12-28,c,25
2012-12-28,c#,68
2012-12-28,c++,49
2012-12-28,jquery,82
2012-12-28,html,48
2012-12-28,sql,65
2012-12-28,android,91
2012-12-28,ios,51
2012-12-28,php,131
2012-12-28,javascript,147
2012-12-28,python,38
2012-12-28,css,42
2012-12-28,mysql,35
2012-12-28,asp.net,28
2012-12-28,java,101
2012-12-29,c,20
2012-12-29,javascript,74
2012-12-29,jquery,70
2012-12-29,html,49
2012-12-29,asp.net,13
2012-12-29,mysql,38
2012-12-29,php,55
2012-12-29,android,75
2012-12-29,css,47
2012-12-29,java,80
2012-12-29,sql,30
2012-12-29,python,41
2012-12-29,c#,67
2012-12-29,c++,43
2012-12-29,ios,24
2012-12-30,asp.net,6
2012-12-30,sql,36
2012-12-30,c,10
2012-12-30,ios,25
2012-12-30,android,54
2012-12-30,javascript,68
2012-12-30,php,90
2012-12-30,java,71
2012-12-30,html,60
2012-12-30,css,34
2012-12-30,python,50
2012-12-30,jquery,49
2012-12-30,c++,30
2012-12-30,c#,45
2012-12-30,mysql,30
2012-12-31,c++,50
2012-12-31,python,37
2012-12-31,javascript,76
2012-12-31,java,95
2012-12-31,android,85
2012-12-31,asp.net,15
2012-12-31,sql,28
2012-12-31,html,35
2012-12-31,c,17
2012-12-31,mysql,28
2012-12-31,jquery,64
2012-12-31,ios,48
2012-12-31,c#,76
2012-12-31,php,81
2012-12-31,css,37
2013-01-01,html,34
2013-01-01,c++,40
2013-01-01,sql,32
2013-01-01,javascript,68
2013-01-01,c#,49
2013-01-01,java,54
2013-01-01,jquery,59
2013-01-01,asp.net,17
2013-01-01,ios,31
2013-01-01,c,23
2013-01-01,css,26
2013-01-01,mysql,45
2013-01-01,php,70
2013-01-01,android,89
2013-01-01,python,36
2013-01-02,sql,45
2013-01-02,python,59
2013-01-02,c,24
2013-01-02,android,138
2013-01-02,mysql,53
2013-01-02,css,38
2013-01-02,html,61
2013-01-02,ios,58
2013-01-02,c++,40
2013-01-02,asp.net,22
2013-01-02,java,145
2013-01-02,php,114
2013-01-02,jquery,105
2013-01-02,javascript,107
2013-01-02,c#,60
2013-01-03,sql,45
2013-01-03,ios,46
2013-01-03,android,105
2013-01-03,jquery,114
2013-01-03,python,76
2013-01-03,asp.net,37
2013-01-03,c++,73
2013-01-03,javascript,103
2013-01-03,c,29
2013-01-03,c#,115
2013-01-03,css,42
2013-01-03,php,145
2013-01-03,html,64
2013-01-03,mysql,45
2013-01-03,java,117
2013-01-04,android,142
2013-01-04,c#,82
2013-01-04,sql,57
2013-01-04,javascript,151
2013-01-04,html,72
2013-01-04,css,44
2013-01-04,c++,47
2013-01-04,c,35
2013-01-04,mysql,61
2013-01-04,java,147
2013-01-04,jquery,112
2013-01-04,ios,78
2013-01-04,php,120
2013-01-04,python,61
2013-01-04,asp.net,49
2013-01-05,c++,60
2013-01-05,asp.net,31
2013-01-05,javascript,80
2013-01-05,ios,43
2013-01-05,jquery,62
2013-01-05,c,37
2013-01-05,java,94
2013-01-05,css,34
2013-01-05,sql,36
2013-01-05,html,53
2013-01-05,c#,67
2013-01-05,android,68
2013-01-05,php,99
2013-01-05,python,61
2013-01-05,mysql,59
2013-01-06,java,70
2013-01-06,css,16
2013-01-06,html,36
2013-01-06,sql,31
2013-01-06,android,96
2013-01-06,asp.net,26
2013-01-06,c#,72
2013-01-06,c++,45
2013-01-06,ios,21
2013-01-06,mysql,25
2013-01-06,c,18
2013-01-06,jquery,57
2013-01-06,python,46
2013-01-06,php,75
2013-01-06,javascript,98
2013-01-07,mysql,42
2013-01-07,html,66
2013-01-07,javascript,151
2013-01-07,sql,47
2013-01-07,asp.net,40
2013-01-07,python,38
2013-01-07,jquery,141
2013-01-07,css,51
2013-01-07,php,121
2013-01-07,android,118
2013-01-07,c,28
2013-01-07,c++,74
2013-01-07,c#,131
2013-01-07,java,153
2013-01-07,ios,65
2013-01-08,java,175
2013-01-08,android,139
2013-01-08,c++,72
2013-01-08,html,78
2013-01-08,mysql,55
2013-01-08,php,169
2013-01-08,asp.net,53
2013-01-08,css,67
2013-01-08,c#,135
2013-01-08,jquery,150
2013-01-08,ios,71
2013-01-08,sql,45
2013-01-08,c,26
2013-01-08,javascript,139
2013-01-08,python,58
2013-01-09,html,69
2013-01-09,mysql,65
